"artistName","msPlayed","genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature"
"other",470672,"Phonk",0.825,0.613,0,-6.043,1,0.0941,0.0158,0.391,0.159,0.511,117.052,84138,4
"other",306325,"Other",0.473,0.621,11,-8.698,0,0.0291,0.0253,0.000366,0.19,0.782,173.083,152761,4
"yasumu",383780,"Lo-Fi",0.713,0.26,8,-22.457,0,0.0474,0.566,0.883,0.294,0.186,119.996,192000,3
"lauv",282884,"Pop",0.641,0.161,4,-12.466,1,0.0413,0.89,1.02e-06,0.104,0.45,91.116,141442,4
"other",233842,"Lo-Fi",0.599,0.109,5,-22.396,1,0.0396,0.953,0.94,0.116,0.0874,133.937,116922,4
"other",14339106,"Other",0.688,0.582,6,-10.668,0,0.0542,0.23,0.000157,0.0663,0.872,85.486,224661,4
"gerardo millán",350384,"Lo-Fi",0.264,0.0689,7,-21.348,1,0.0372,0.978,0.952,0.0822,0.136,73.306,175192,4
"other",4509160,"Pop",0.497,0.478,5,-7.801,1,0.0627,0.08,0,0.49,0.395,85.392,204224,4
"other",831126,"Indie",0.558,0.136,8,-11.731,0,0.0337,0.799,0,0.1,0.141,80.259,204285,4
"other",1156150,"Big Room",0.604,0.894,5,-4.755,1,0.113,0.0512,0.000315,0.234,0.415,127.964,204375,4
"other",3671516,"Other",0.68,0.644,7,-6.905,0,0.157,0.137,5.48e-05,0.112,0.801,111.979,202816,4
"other",4154250,"Rock",0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,4
"other",3483,"Pop Dance",0.636,0.892,2,-5.573,1,0.0386,0.000422,0.0954,0.156,0.456,125.003,125280,4
"hans zimmer",554655,"Classical",0,0.0537,5,-30.709,1,0,0.939,0.331,0.0475,0,0,99105,0
"other",265926,"Bollywood",0.247,0.556,11,-7.514,1,0.0376,0.635,0.000436,0.146,0.371,168.823,265927,4
"other",228761,"Other",0.559,0.793,2,-3.536,0,0.028,0.0191,0,0.394,0.69,92.034,176973,4
"ali gatie",16447,"Hip Hop",0.665,0.707,11,-5.144,1,0.03,0.193,0,0.219,0.391,144.952,156331,4
"other",4035620,"Canadian Electronic",0.849,0.723,5,-5.093,0,0.046,0.028,0.12,0.235,0.552,115.031,275478,4
"other",2139633,"Bass Trap",0.827,0.518,10,-8.156,0,0.343,0.164,0.375,0.61,0.584,80.729,195791,4
"charlie puth",218511,"Pop",0.61,0.86,8,-4.6,0,0.127,0.177,0,0.155,0.549,98.995,218667,4
"other",1315721,"Edm",0.793,0.793,11,-4.521,0,0.083,0.0123,0,0.0951,0.679,123.95,183290,4
"other",1682075,"Other",0.175,0.0281,10,-37.841,0,0.0635,0.98,0,0.288,0.375,60.298,269636,4
"charlie puth",395336,"Pop",0.856,0.632,6,-3.692,0,0.074,0.193,0,0.0688,0.697,112.009,180493,4
"skrillex",10642,"Brostep",0.689,0.695,11,-5.22,1,0.0429,0.019,0,0.123,0.359,75.05,168253,4
"other",2899838,"Brostep",0.86,0.805,9,-2.524,0,0.108,0.0286,0.00812,0.487,0.797,150.061,196000,4
"jonas blue",227404,"Pop",0.621,0.747,11,-5.084,1,0.0337,0.222,0.000194,0.147,0.426,124.015,188894,4
"other",6111430,"Other",0.754,0.631,5,-6.724,0,0.0499,0.217,2.47e-05,0.398,0.47,111.979,173638,4
"alec benjamin",723340,"Alternative",0.721,0.772,10,-4.506,0,0.19,0.598,0.000204,0.19,0.483,76.928,144956,4
"other",248507,"Other",0.42,0.901,7,-3.857,1,0.0955,0.00173,0,0.366,0.74,145.965,250320,4
"other",384000,"Lo-Fi",0.304,0.034,0,-23.115,1,0.0503,0.978,0.986,0.0681,0.224,75.037,128000,3
"other",284766,"Edm",0.46,0.962,0,-6.447,1,0.112,0.0084,0.00199,0.186,0.532,140.047,200560,4
"other",25373,"Other",0.74,0.64,0,-9.931,1,0.0399,0.265,7.7e-05,0.125,0.376,118.019,173881,4
"other",1070975,"Electropop",0.678,0.357,0,-14.712,0,0.128,0.675,0.00569,0.124,0.0661,113.301,197773,5
"pj harvey",138988,"Rock",0.623,0.622,2,-12.255,1,0.0412,0.00168,0.181,0.343,0.319,125.166,194507,4
"other",69242,"Australian Dance",0.593,0.527,2,-6.25,1,0.179,0.548,3.92e-06,0.462,0.466,92.985,166816,4
"other",24437,"Indie",0.615,0.743,7,-6.569,1,0.041,0.237,0.00431,0.148,0.528,162.22,158474,4
"lund",1246780,"Hip Hop",0.846,0.419,4,-8.957,0,0.0499,0.198,1.15e-05,0.0415,0.527,119.992,176013,4
"other",159285,"Ambient",0.563,0.133,2,-20.87,1,0.0328,0.921,0.904,0.143,0.156,61.983,159286,4
"other",1617789,"Alternative",0.575,0.881,6,-4.282,1,0.109,0.00307,5.97e-05,0.509,0.552,107.957,212226,4
"other",417622,"Pop Rap",0.828,0.609,1,-4.402,1,0.0694,0.0916,1.21e-06,0.291,0.707,109.725,292593,4
"jordy chandra",104000,"Lo-Fi",0.616,0.274,3,-17.582,1,0.0979,0.887,0.755,0.363,0.126,120.066,104000,4
"other",46838,"Edm",0.812,0.968,0,-3.758,1,0.0421,0.161,0,0.0661,0.706,130.093,213920,4
"other",705805,"Covertronica",0.668,0.82,0,-4.863,1,0.0828,0.0303,0,0.329,0.158,129.939,141201,4
"other",134849,"Edm",0.812,0.968,0,-3.758,1,0.0421,0.161,0,0.0661,0.706,130.093,213920,4
"other",129993,"Other",0.362,0.534,10,-8.38,1,0.0468,0.519,1.02e-06,0.332,0.547,94.742,207158,4
"other",277891,"Other",0.321,0.332,0,-9.573,1,0.0334,0.931,7.26e-05,0.0845,0.419,84.902,277940,3
"other",5320709,"Rock",0.392,0.476,1,-7.583,1,0.0249,0.397,0.000163,0.309,0.234,78.031,267597,4
"radwimps",6669750,"Japanese Pop",0.206,0.871,8,-5.751,1,0.419,0.0316,6.55e-05,0.0596,0.125,175.6,131667,3
"other",1495293,"Edm",0.627,0.847,10,-5.303,1,0.0352,0.0237,0,0.212,0.611,126.017,251147,4
"low roar",4431839,"Icelandic Indie",0.255,0.161,9,-12.711,0,0.0327,0.925,0.0155,0.147,0.0679,74.007,309720,4
"other",0,"Alternative Rock",0.609,0.726,1,-3.947,0,0.108,0.00252,0,0.0745,0.616,79.967,198640,4
"other",454053,"Hopebeat",0.612,0.89,10,-2.827,0,0.047,0.000478,0,0.0672,0.886,118.989,216253,4
"hans zimmer",2463114,"Classical",0.135,0.0277,5,-35.251,1,0.0662,0.0528,0.957,0.269,0.0297,82.898,235838,3
"bazzi",146980,"Pop",0.663,0.666,6,-5.441,1,0.125,0.583,3.85e-06,0.222,0.605,159.983,147021,4
"other",3975309,"Melodic Dubstep",0.654,0.525,4,-8.447,1,0.0367,0.251,0,0.0954,0.211,135.95,194559,4
"other",2606193,"Rock",0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,257800,4
"other",7045042,"Other",0.653,0.422,3,-8.206,1,0.101,0.161,0,0.207,0.397,73.325,203836,4
"yasumu",151755,"Lo-Fi",0.644,0.193,0,-24.331,0,0.0551,0.887,0.946,0.0939,0.204,94.045,151755,4
"other",679183,"Lo-Fi",0.667,0.0809,9,-22.628,0,0.0354,0.979,0.869,0.0949,0.0674,128.014,199687,4
"other",252763,"Pop Dance",0.656,0.927,1,-4.527,1,0.122,0.127,0.0354,0.0811,0.865,113.99,252764,4
"calvin harris",0,"Edm",0.665,0.886,9,-4.175,0,0.0514,0.0469,6.24e-05,0.0525,0.53,128.062,240347,4
"other",269803,"R&b",0.705,0.598,11,-6.83,0,0.0336,0.222,0.00303,0.131,0.173,104.985,270000,4
"other",4100,"Other",0.78,0.332,9,-13.138,1,0.163,0.0818,0.541,0.0809,0.117,140.088,208453,4
"other",1034857,"Canadian Electronic",0.368,0.754,1,-5.185,1,0.0502,0.00928,0,0.256,0.281,169.881,258679,4
"other",174517,"Other",0.759,0.903,8,-5.287,0,0.0785,0.343,0,0.121,0.878,154.825,174517,4
"other",47060,"Alternative",0.883,0.415,6,-8.571,0,0.174,0.35,0,0.063,0.318,76.986,155867,4
"lauv",2110,"Pop",0.466,0.551,2,-7.043,1,0.131,0.361,9.32e-05,0.333,0.243,88.794,178560,4
"sean dagher",202,"Shanty",0.689,0.283,5,-6.011,1,0.0387,0.941,0,0.116,0.97,160.241,89520,4
"other",462009,"Other",0.668,0.897,2,-5.135,1,0.0418,0.626,0.229,0.0932,0.955,121.855,176853,4
"mike shinoda",74892,"Alternative Hip Hop",0.821,0.382,1,-6.423,1,0.103,0.108,0.866,0.0952,0.38,105.031,129044,4
"other",16219,"Sped Up",0.557,0.675,0,-7.746,1,0.0339,0.258,0.0227,0.671,0.843,120.01,64750,4
"other",8179,"Other",0.772,0.51,3,-6.537,1,0.0596,0.798,0.865,0.266,0.731,85,187129,4
"other",708305,"Alternative",0.569,0.422,0,-5.856,1,0.0302,0.0296,0,0.0613,0.175,76.96,207068,4
"other",206792,"Filmi",0.833,0.917,7,-5.498,1,0.0597,0.175,1.92e-06,0.109,0.874,110.001,206947,4
"yasumu",122033,"Lo-Fi",0.666,0.146,9,-16.081,0,0.422,0.912,0.966,0.144,0.12,174.212,122033,3
"hans zimmer",3312280,"Classical",0.112,0.123,4,-23.025,0,0.0433,0.964,0.696,0.103,0.0298,92.617,341396,4
"lund",412306,"Hip Hop",0.592,0.65,0,-9.648,1,0.0344,0.0709,8.42e-05,0.0832,0.123,156.042,206154,4
"the neighbourhood",417520,"Alternative Rock",0.348,0.442,1,-7.676,0,0.0637,0.0971,5.31e-05,0.112,0.0674,198.227,208827,4
"other",240505,"Edm",0.751,0.783,4,-3.724,1,0.0859,0.00379,0,0.036,0.816,119.975,202613,4
"other",1711543,"Other",0.492,0.594,8,-4.403,0,0.0377,0.256,0,0.0759,0.304,123.768,225515,4
"other",227040,"Other",0.733,0.716,4,-6.26,0,0.0295,0.0501,0.0853,0.27,0.671,128.993,227040,4
"hiroyuki sawano",2401,"Other",0.339,0.75,0,-9.631,1,0.0414,0.00556,0.827,0.271,0.103,124.998,342880,4
"other",3972733,"Other",0.707,0.642,8,-5.95,1,0.0393,0.0767,0,0.196,0.242,90.026,163333,4
"other",116844,"Phonk",0.754,0.866,11,-5.115,0,0.0445,0.000116,0.0756,0.48,0.123,122.007,118053,4
"other",183134,"Phonk",0.755,0.723,2,-2.892,1,0.0329,0.00288,0.532,0.137,0.2,109.985,183273,4
"other",1688636,"Alternative",0.634,0.645,9,-6.922,0,0.238,0.0632,0,0.28,0.385,159.926,195598,4
"other",80473,"Aggressive Phonk",0.517,0.924,7,-1.868,1,0.084,0.000319,0.673,0.0961,0.386,199.944,124115,4
"other",599033,"Other",0.538,0.47,5,-8.935,0,0.058,0.0691,0,0.122,0.174,102.591,199697,4
"skrillex",3556,"Brostep",0.404,0.753,8,-2.986,0,0.0656,0.0649,0,0.281,0.207,150.147,302520,4
"dimension 32",285500,"Lo-Fi",0.687,0.17,10,-16.478,1,0.0304,0.897,0.885,0.115,0.116,120.01,142750,4
"5 seconds of summer",2290744,"Boy Band",0.562,0.46,5,-4.173,1,0.259,0.476,0,0.107,0.623,176.055,158099,4
"linkin park",20883,"Alternative Rock",0.545,0.861,3,-4.819,0,0.034,0.0624,0,0.131,0.279,105.017,204173,4
"5 seconds of summer",3830296,"Boy Band",0.418,0.445,5,-5.407,1,0.227,0.469,0,0.123,0.608,175.686,157326,4
"other",479541,"Pop",0.632,0.686,6,-7.665,0,0.243,0.549,0,0.2,0.329,89.949,170770,4
"other",194686,"Edm",0.574,0.593,4,-5.731,0,0.0463,0.411,1.55e-06,0.0966,0.355,128.073,194686,4
"low roar",6655800,"Icelandic Indie",0.505,0.42,9,-9.364,0,0.0266,0.558,0.0499,0.218,0.113,109.921,288667,4
"other",1172119,"Filmi",0.344,0.873,10,-3.387,1,0.221,0.0932,0,0.153,0.307,170.041,192353,4
"other",15836,"Video Game Music",0.522,0.0534,0,-22.077,1,0.0368,0.755,0.883,0.0933,0.142,119.924,204640,4
"other",625454,"Japanese Pop",0.54,0.752,11,-5.212,1,0.0267,0.159,0,0.363,0.462,84.033,271520,4
"other",560329,"Edm",0.734,0.639,1,-3.241,1,0.0316,0.0348,0,0.102,0.836,121.212,201653,4
"other",6268,"British Soundtrack",0.214,0.611,1,-9.616,1,0.0425,0.148,0.85,0.0854,0.0397,118.193,350200,3
"kk",173083,"Filmi",0.669,0.577,5,-7.063,0,0.0406,0.0347,0.00175,0.373,0.479,124.857,234173,4
"other",12735,"Hip Hop",0.818,0.598,10,-5.948,0,0.113,0.0573,1.32e-06,0.634,0.331,111.052,231618,4
"other",578404,"Other",0.767,0.617,5,-7.636,1,0.0341,0.11,0.00609,0.0971,0.598,110.019,134000,4
"uttam singh",206001,"Bollywood",0.479,0.509,7,-11.75,0,0.0488,0.653,2.45e-06,0.21,0.449,143.767,206002,4
"kishore kumar",110950,"Bollywood",0.361,0.63,0,-9.612,0,0.0668,0.717,5.34e-06,0.306,0.444,116.988,472947,4
"other",76636,"Other",0.487,0.0533,0,-19.18,1,0.0767,0.888,0.873,0.122,0.409,70.176,83671,3
"other",157313,"Gym Phonk",0.682,0.746,11,-6.372,1,0.192,0.00512,0.401,0.196,0.392,129.995,110769,4
"other",330685,"New French Touch",0.686,0.472,0,-8.638,0,0.0897,0.416,0.0908,0.0971,0.0832,100.106,213975,3
"other",5771945,"Indie",0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,218107,4
"other",144227,"Complextro",0.769,0.987,1,-4.997,1,0.23,0.044,0.228,0.0791,0.259,127.49,207785,4
"other",86311,"Edm",0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,238173,4
"other",422463,"Other",0.598,0.553,9,-6.742,0,0.0397,0.562,0.157,0.257,0.533,123.075,211227,4
"other",159036,"Pop",0.605,0.619,0,-4.691,1,0.148,0.0102,0,0.164,0.796,166.018,159036,4
"other",219400,"Other",0.58,0.935,6,-4.847,0,0.293,0.176,0,0.514,0.666,129.173,219400,4
"other",987835,"New Romantic",0.578,0.73,2,-10.596,1,0.0395,0.000441,0.454,0.296,0.397,119.989,205508,4
"other",986873,"Alternative Rock",0.394,0.327,4,-14.291,1,0.114,0.849,0,0.125,0.411,93.358,150320,4
"anson seabra",1045205,"Alternative",0.477,0.0489,4,-17.039,1,0.0611,0.929,0,0.0686,0.356,200.082,239700,3
"other",155661,"British Soundtrack",0.407,0.433,2,-15.331,0,0.0376,0.467,0.936,0.0663,0.0779,119.921,155827,4
"other",1004130,"Trap",0.673,0.904,7,-3.346,0,0.117,0.0781,0.000144,0.12,0.207,149.935,209600,4
"other",213809,"Alternative",0.58,0.616,9,-6.297,1,0.0527,0.077,0.000552,0.134,0.392,170.138,213988,4
"other",1936,"Alternative",0.785,0.528,9,-7.729,0,0.0665,0.0715,0,0.132,0.184,118.974,208720,4
"charlie puth",169963,"Pop",0.77,0.555,4,-6.361,1,0.0754,0.224,1.78e-06,0.0754,0.776,100.035,170947,4
"munn",5049978,"Pop",0.688,0.406,8,-8.485,1,0.0428,0.767,2.81e-06,0.126,0.281,121.885,187200,4
"other",68477,"Uk Pop",0.426,0.307,2,-8.955,1,0.052,0.814,0,0.108,0.353,173.456,233159,3
"other",909050,"Other",0.63,0.438,8,-10.269,1,0.0525,0.586,4.25e-06,0.104,0.514,146.025,205510,4
"linkin park",18333,"Alternative Rock",0.333,0.78,6,-16.711,0,0.0701,0.0174,0.9,0.878,0.038,80.293,18333,5
"other",66754,"Reggaeton",0.794,0.669,6,-5.837,0,0.144,0.063,6.19e-05,0.0997,0.128,114.96,196587,4
"other",807726,"Other",0.666,0.72,9,-4.483,1,0.0269,0.371,0,0.0793,0.312,99.97,205724,4
"other",341052,"Other",0.368,0.0741,8,-23.3,1,0.031,0.787,0.87,0.0983,0.0654,76.199,113684,4
"imagine dragons",1802167,"Rock",0.728,0.783,11,-4.424,0,0.266,0.237,0,0.434,0.555,77.011,173381,4
"chris james",150000,"Pop",0.82,0.543,8,-8.03,1,0.206,0.227,3.31e-06,0.107,0.802,96.917,150000,4
"other",2798087,"Other",0.511,0.304,0,-15.352,1,0.198,0.751,0,0.127,0.554,73.179,145154,4
"other",0,"Trap",0.503,0.829,5,-4.784,0,0.0592,0.141,0.000147,0.143,0.301,150.1,243200,4
"other",186736,"Rock",0.566,0.834,6,-8.412,0,0.0298,0.00277,0.008,0.0625,0.621,123.296,331560,4
"linkin park",517795,"Alternative Rock",0.752,0.796,6,-7.536,1,0.0503,0.00498,0.000245,0.471,0.887,104.992,243613,4
"other",191628,"Other",0.252,0.0875,9,-24.711,0,0.0403,0.989,0.873,0.108,0.126,135.774,108969,3
"jaden",21480,"Pop Rap",0.342,0.238,2,-14.366,1,0.0335,0.917,0.754,0.568,0.563,82.849,63200,1
"other",1050822,"Pop",0.789,0.297,0,-8.399,1,0.0885,0.688,0.567,0.109,0.497,153.044,146298,1
"other",23944,"Video Game Music",0.548,0.329,9,-18.558,0,0.0304,0.0824,0.7,0.125,0.0869,89.963,256000,4
"other",168000,"Lo-Fi",0.702,0.154,7,-17.943,1,0.0527,0.786,0.858,0.112,0.416,131.961,168000,4
"other",177000,"Sleep",0.0802,0.00761,2,-32.863,1,0.0497,0.975,0.9,0.112,0.0623,172.676,177000,4
"pyotr ilyich tchaikovsky",140052,"Classical",0.163,0.012,7,-31.042,0,0.0415,0.949,0.0438,0.107,0.0654,130.813,141533,3
"other",8120,"Other",0.334,0.567,5,-5.736,1,0.0414,0.368,2.78e-05,0.0953,0.12,110.545,255160,4
"matt maltese",1881390,"Indie",0.481,0.293,2,-5.999,1,0.0294,0.948,7.11e-05,0.11,0.134,82.965,237928,4
"other",227066,"Dance",0.71,0.831,2,-6.847,0,0.0392,0.107,0.00131,0.159,0.867,104.972,227067,4
"other",168157,"Chillhop",0.64,0.288,8,-17.264,0,0.0413,0.884,0.848,0.144,0.325,76.012,168158,4
"other",318556,"Other",0.424,0.615,9,-6.217,0,0.0325,0.0158,0.000389,0.0844,0.155,77.935,318591,4
"other",2996922,"Pop",0.488,0.547,0,-8.111,0,0.112,0.0643,1.12e-05,0.109,0.186,95.115,212731,4
"other",353170,"Other",0.639,0.579,1,-9.6,0,0.063,0.707,0,0.119,0.38,119.085,193773,4
"other",201882,"Boy Band",0.723,0.848,10,-4.51,0,0.0366,0.0417,0,0.198,0.572,108.02,223813,4
"other",14371,"Indie",0.659,0.571,1,-5.654,0,0.0371,0.0698,0,0.107,0.21,122.949,184633,4
"xxxtentacion",95466,"Rap",0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,95467,4
"charlotte lawrence",409296,"Alternative",0.479,0.231,2,-10.278,1,0.0481,0.753,0,0.37,0.33,112.255,204648,1
"matt maltese",3841385,"Indie",0.599,0.427,5,-9.037,1,0.0242,0.747,0.105,0.0984,0.111,73.801,203133,4
"unlike pluto",3347449,"Other",0.62,0.864,5,-4.334,0,0.114,0.0323,0,0.117,0.395,98.059,228980,4
"other",198921,"Complextro",0.55,0.648,7,-6.542,1,0.0309,0.0191,0,0.0999,0.323,156.957,202821,4
"taylor swift",245413,"Pop",0.498,0.61,6,-5.098,1,0.0363,0.271,0,0.223,0.474,79.918,245427,4
"chris james",161718,"Pop",0.495,0.673,11,-9.924,0,0.0394,0.265,0.048,0.213,0.486,160.125,161719,4
"other",656121,"Modern Alternative Pop",0.478,0.672,1,-10.54,1,0.1,0.477,0.000775,0.16,0.183,131.468,176757,4
"other",495011,"Other",0.339,0.294,9,-11.564,0,0.037,0.97,0.528,0.0745,0.0711,109.541,247589,4
"other",71163,"Pop",0.681,0.549,1,-9.275,0,0.0606,0.514,0.00185,0.113,0.485,200.011,227106,4
"radwimps",1087141,"Japanese Pop",0.414,0.485,6,-15.069,0,0.0492,0.964,0.879,0.0897,0.397,195.043,103027,3
"ap dhillon",49920919,"Hip Hop",0.837,0.717,5,-7.749,0,0.0822,0.0842,0,0.149,0.494,94.984,176233,4
"other",145096,"Rap",0.645,0.71,7,-5.094,1,0.07,0.38,0.00127,0.0916,0.126,165.959,145096,4
"other",825042,"Other",0.441,0.561,11,-6.017,0,0.0357,0.00953,0.00432,0.553,0.178,128.345,134683,4
"aurora",707632,"Alternative",0.428,0.357,9,-9.96,1,0.0281,0.787,0.00296,0.0809,0.286,145.675,252717,4
"other",38520,"Other",0.679,0.796,11,-9.006,0,0.0396,2.2e-05,0.838,0.0769,0.456,129.994,484613,4
"other",3603738,"Other",0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,315427,4
"other",305659,"Hip Hop",0.765,0.948,6,-2.816,0,0.199,0.298,0,0.0784,0.647,172.038,199535,4
"hiroyuki sawano",58340251,"Other",0.585,0.335,9,-13.812,0,0.0313,0.663,0.888,0.0987,0.0375,119.947,181413,4
"other",309592,"Lo-Fi",0.768,0.339,0,-13.169,1,0.777,0.608,0.000956,0.261,0.568,76.229,154599,4
"other",11076574,"Lo-Fi",0.702,0.616,6,-4.903,1,0.326,0.686,0,0.145,0.507,80.482,156188,4
"other",55040,"Australian Pop",0.649,0.73,9,-4.742,0,0.0318,0.0452,0,0.497,0.399,94.979,236184,4
"other",2100367,"Boy Band",0.631,0.512,0,-9.675,0,0.0572,0.511,0,0.0827,0.529,106.027,204267,4
"lund",8887609,"Hip Hop",0.639,0.446,6,-10.489,1,0.0378,0.295,0,0.181,0.363,76.004,197368,4
"other",145354,"Phonk",0.594,0.928,11,-3.08,0,0.0649,0.000262,0.475,0.18,0.389,119.988,145354,4
"moondeity",151842,"Gym Phonk",0.701,0.9,1,1.099,1,0.129,0.00158,0.946,0.626,0.506,109.135,116767,4
"other",149843,"Other",0.662,0.525,6,-8.546,0,0.0341,0.281,0,0.199,0.577,133.937,149843,4
"other",72520,"Australian Pop",0.292,0.678,10,-5.595,1,0.0724,0.192,0,0.146,0.365,87.436,220403,4
"willis",42331,"Alabama Indie",0.554,0.515,7,-7.892,1,0.0259,0.289,0.00112,0.128,0.676,166.99,189043,4
"other",341106,"Other",0.761,0.742,11,-2.408,1,0.0368,0.0204,3.92e-06,0.109,0.67,138.012,154790,4
"other",92932,"Phonk",0.537,0.922,7,-3.793,1,0.0432,0.0434,0.609,0.284,0.339,165,119273,4
"other",98520,"Other",0.626,0.729,1,-6.785,0,0.102,0.0135,0,0.133,0.441,159.762,222013,3
"ruel",590184,"Alternative",0.711,0.634,9,-4.351,1,0.0668,0.139,0,0.103,0.356,90.04,203747,4
"low roar",361834,"Icelandic Indie",0.415,0.338,9,-12.703,0,0.0535,0.885,0.348,0.116,0.202,141.399,351701,4
"other",641131,"Other",0.674,0.729,0,-4.189,1,0.0493,0.226,0,0.14,0.501,123.977,210000,4
"other",285696,"Other",0.331,0.308,11,-15.39,1,0.033,0.882,0.0493,0.104,0.0391,129.812,285696,4
"alan walker",124706,"Electro House",0.468,0.627,6,-5.085,1,0.0476,0.0281,7.97e-06,0.11,0.159,179.642,212107,4
"other",3037047,"Electropop",0.693,0.728,2,-7.621,0,0.034,0.0758,0.000833,0.103,0.512,114.998,283493,4
"other",31012,"Other",0.498,0.66,7,-6.057,1,0.0845,0.0191,0.277,0.344,0.29,104.721,153602,4
"other",16189449,"Other",0.701,0.496,4,-6.758,1,0.0299,0.365,2.87e-06,0.259,0.963,123.856,163421,4
"linkin park",162600,"Alternative Rock",0.554,0.978,4,-3.554,1,0.131,0.111,0,0.0731,0.594,135.095,162600,4
"other",23912866,"Other",0.573,0.784,2,-5.359,0,0.0293,0.61,3.89e-05,0.278,0.655,107.991,182600,4
"ewan j phillips",245553,"British Singer-Songwriter",0.395,0.338,1,-9.689,1,0.0507,0.547,0,0.0959,0.12,147.557,245554,4
"lauv",1036301,"Pop",0.703,0.656,6,-5.363,0,0.078,0.139,0,0.0947,0.455,82.964,146375,4
"alan walker",1941915,"Electro House",0.447,0.553,0,-4.817,1,0.0322,0.212,0,0.165,0.252,149.877,168118,4
"other",567584,"Alternative Rock",0.634,0.861,9,-3.874,0,0.0387,0.0341,6.67e-06,0.0744,0.708,139.988,204453,4
"sasha alex sloan",751314,"Alternative",0.641,0.37,1,-8.645,0,0.0565,0.32,0,0.206,0.242,81.043,167353,4
"eminem",22608,"Detroit Hip Hop",0.83,0.546,1,-5.716,1,0.295,0.227,0,0.112,0.535,182.973,262494,4
"other",1493925,"Other",0.604,0.609,7,-5.531,1,0.0676,0.717,0,0.179,0.39,112.028,189619,4
"sasha alex sloan",196277,"Alternative",0.692,0.248,10,-11.304,0,0.0283,0.919,1.28e-05,0.102,0.437,100.111,166372,4
"lund",1092056,"Hip Hop",0.704,0.241,0,-16.536,1,0.032,0.487,0.0887,0.14,0.0628,107.994,228889,4
"other",158880,"Other",0.61,0.719,8,-3.352,1,0.239,0.238,0,0.143,0.695,111.734,158880,4
"other",1957706,"Pop",0.45,0.483,2,-6.754,1,0.0572,0.179,0,0.127,0.206,118.305,226067,4
"other",708921,"Lo-Fi",0.644,0.0904,7,-24.887,1,0.04,0.795,0.93,0.107,0.314,130.047,236308,4
"other",124493,"Other",0.766,0.8,4,-7.676,1,0.321,0.0455,0,0.672,0.806,111.126,124494,4
"dimension 32",309190,"Lo-Fi",0.454,0.0834,0,-21.809,1,0.0343,0.942,0.883,0.101,0.0791,147.928,154595,4
"besomorph",149350,"Alternative",0.469,0.777,8,-6.175,0,0.0742,0.0183,0,0.111,0.252,139.967,149571,4
"other",18140,"Other",0.61,0.515,8,-11.877,0,0.111,0.335,0,0.113,0.544,126.924,188036,4
"harry styles",456919,"Pop",0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,240133,4
"other",1873444,"Pop",0.635,0.762,10,-6.784,1,0.0621,0.565,3.13e-05,0.0953,0.295,157.027,170310,4
"other",9852,"Hip Hop",0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,196400,4
"jaden",445434,"Pop Rap",0.69,0.541,4,-9.259,1,0.042,0.721,4.64e-05,0.112,0.787,130.024,222717,4
"other",211436,"Pop",0.69,0.352,7,-10.348,1,0.0286,0.471,0,0.0955,0.263,128.044,211436,4
"james arthur",3053,"Pop",0.552,0.347,6,-9.542,1,0.0303,0.79,2.15e-06,0.111,0.173,113.809,211653,4
"other",124000,"Lo-Fi",0.719,0.36,6,-12.034,1,0.398,0.748,2.18e-06,0.0812,0.409,80.184,124000,4
"odesza",232936,"Edm",0.797,0.78,10,-8.943,0,0.184,0.478,0.896,0.379,0.207,123.997,305806,4
"the weeknd",1518683,"Canadian Contemporary R&b",0.517,0.677,8,-6.373,0,0.0746,0.0324,3.37e-05,0.189,0.192,173.978,220307,4
"other",277033,"Austindie",0.679,0.582,11,-10.459,1,0.0615,0.0306,0.000932,0.108,0.767,149.975,277200,4
"other",270273,"Other",0.766,0.881,9,-5.158,0,0.137,0.0166,2.3e-06,0.347,0.674,112.027,174893,5
"kanye west",11688,"Chicago Rap",0.465,0.735,6,-3.715,1,0.117,0.0711,0,0.0975,0.409,173.935,196040,4
"bazzi",2943553,"Pop",0.699,0.668,5,-4.272,0,0.0336,0.154,3.2e-06,0.362,0.314,144.105,148230,4
"earth, wind & fire",226065,"Disco",0.666,0.714,4,-9.448,0,0.0617,0.291,0.0212,0.128,0.69,89.018,226213,4
"other",131937,"Pop",0.806,0.493,8,-8.847,1,0.0348,0.493,0,0.107,0.454,110.078,131937,4
"other",6963005,"Other",0.661,0.761,8,-4.497,1,0.0302,0.00665,0,0.0572,0.86,104.496,213907,4
"other",435543,"Lo-Fi",0.494,0.06,0,-26.011,1,0.0372,0.943,0.9,0.0839,0.0353,61.992,145181,4
